1107,1,1,2844,-57,78,1671107618444040.00 ,1671107618444040.00 ,1671107618444040.00 ,,
1208,1,1,660,-47,78,1671107618445400.00 ,1671107618445400.00 ,1671107618445400.00 ,,
1208,2,1,3568,-48,-78,1671107618455940.00 ,1671107618455940.00 ,1671107618455940.00 ,,
1107,2,1,184,-56,52,1671107618457370.00 ,1671107618457370.00 ,1671107618457370.00 ,,
1107,2,1,172,-56,117,1671107618462090.00 ,1671107618462090.00 ,1671107618462090.00 ,,
1208,2,1,3560,-48,-78,1671107618463590.00 ,1671107618463590.00 ,1671107618463590.00 ,,
1107,1,1,2872,-58,-169,1671107618487000.00 ,1671107618487000.00 ,1671107618487000.00 ,,
1208,1,1,648,-47,234,1671107618489480.00 ,1671107618489480.00 ,1671107618489480.00 ,,
1107,1,1,2876,-57,-247,1671107618493320.00 ,1671107618493320.00 ,1671107618493320.00 ,,
1208,1,1,664,-47,130,1671107618495920.00 ,1671107618495920.00 ,1671107618495920.00 ,,
1208,2,1,3552,-48,78,1671107618506290.00 ,1671107618506290.00 ,1671107618506290.00 ,,
1107,2,1,176,-56,143,1671107618507990.00 ,1671107618507990.00 ,1671107618507990.00 ,,
1107,2,1,192,-56,26,1671107618511990.00 ,1671107618511990.00 ,1671107618511990.00 ,,
1208,2,1,3556,-48,-26,1671107618513450.00 ,1671107618513450.00 ,1671107618513450.00 ,,
1208,1,1,668,-47,156,1671107618537110.00 ,1671107618537110.00 ,1671107618537110.00 ,,
1107,1,1,2852,-57,143,1671107618538430.00 ,1671107618538430.00 ,1671107618538430.00 ,,
1107,1,1,2976,-57,-950,1671107618544500.00 ,1671107618544500.00 ,1671107618544500.00 ,,
1208,1,1,704,-47,-104,1671107618546240.00 ,1671107618546240.00 ,1671107618546240.00 ,,
1107,2,1,176,-56,117,1671107618556420.00 ,1671107618556420.00 ,1671107618556420.00 ,,
1208,2,1,3572,-48,-78,1671107618558850.00 ,1671107618558850.00 ,1671107618558850.00 ,,
1208,2,1,3560,-48,-52,1671107618563480.00 ,1671107618563480.00 ,1671107618563480.00 ,,
1107,2,1,184,-56,143,1671107618564800.00 ,1671107618564800.00 ,1671107618564800.00 ,,
1107,1,1,2880,-57,-26,1671107618588280.00 ,1671107618588280.00 ,1671107618588280.00 ,,
1208,1,1,676,-46,130,1671107618589650.00 ,1671107618589650.00 ,1671107618589650.00 ,,
1208,1,1,664,-47,208,1671107618599790.00 ,1671107618599790.00 ,1671107618599790.00 ,,
1107,1,1,2864,-56,-117,1671107618600860.00 ,1671107618600860.00 ,1671107618600860.00 ,,
1107,2,1,200,-56,0,1671107618611940.00 ,1671107618611940.00 ,1671107618611940.00 ,,
1208,2,1,3572,-48,0,1671107618613030.00 ,1671107618613030.00 ,1671107618613030.00 ,,
1208,2,1,3576,-48,-26,1671107618617900.00 ,1671107618617900.00 ,1671107618617900.00 ,,
1107,2,1,168,-56,117,1671107618619440.00 ,1671107618619440.00 ,1671107618619440.00 ,,
1107,1,1,2880,-57,-195,1671107618642750.00 ,1671107618642750.00 ,1671107618642750.00 ,,
1208,1,1,676,-47,104,1671107618644080.00 ,1671107618644080.00 ,1671107618644080.00 ,,
1208,1,1,680,-47,104,1671107618650590.00 ,1671107618650590.00 ,1671107618650590.00 ,,
1107,1,1,2912,-57,-781,1671107618651890.00 ,1671107618651890.00 ,1671107618651890.00 ,,
1208,2,1,3580,-48,0,1671107618662990.00 ,1671107618662990.00 ,1671107618662990.00 ,,
1107,2,1,192,-56,0,1671107618664560.00 ,1671107618664560.00 ,1671107618664560.00 ,,
1208,2,1,3580,-48,-52,1671107618669740.00 ,1671107618669740.00 ,1671107618669740.00 ,,
1107,2,1,180,-56,-52,1671107618671900.00 ,1671107618671900.00 ,1671107618671900.00 ,,
1208,1,1,488,-46,1380,1671107618696620.00 ,1671107618696620.00 ,1671107618696620.00 ,,
1107,1,1,2840,-57,117,1671107618701660.00 ,1671107618701660.00 ,1671107618701660.00 ,,
1208,1,1,668,-47,182,1671107618705840.00 ,1671107618705840.00 ,1671107618705840.00 ,,
1107,1,1,2880,-57,-143,1671107618706870.00 ,1671107618706870.00 ,1671107618706870.00 ,,
1107,2,1,208,-56,-117,1671107618719430.00 ,1671107618719430.00 ,1671107618719430.00 ,,
1208,2,1,3576,-48,26,1671107618721770.00 ,1671107618721770.00 ,1671107618721770.00 ,,
1208,2,1,3580,-48,-26,1671107618724950.00 ,1671107618724950.00 ,1671107618724950.00 ,,
1107,2,1,176,-56,-26,1671107618726880.00 ,1671107618726880.00 ,1671107618726880.00 ,,
1208,1,1,652,-47,468,1671107618750510.00 ,1671107618750510.00 ,1671107618750510.00 ,,
1107,1,1,2864,-57,221,1671107618753620.00 ,1671107618753620.00 ,1671107618753620.00 ,,
1208,1,1,672,-46,104,1671107618760890.00 ,1671107618760890.00 ,1671107618760890.00 ,,
1107,1,1,2884,-57,-247,1671107618762180.00 ,1671107618762180.00 ,1671107618762180.00 ,,
1208,2,1,3584,-48,-52,1671107618772690.00 ,1671107618772690.00 ,1671107618772690.00 ,,
1107,2,1,196,-56,-26,1671107618775510.00 ,1671107618775510.00 ,1671107618775510.00 ,,
1208,2,1,3580,-48,-26,1671107618778420.00 ,1671107618778420.00 ,1671107618778420.00 ,,
1107,2,1,172,-56,143,1671107618780400.00 ,1671107618780400.00 ,1671107618780400.00 ,,
1107,1,1,2872,-57,-143,1671107618804080.00 ,1671107618804080.00 ,1671107618804080.00 ,,
1208,1,1,668,-47,104,1671107618809910.00 ,1671107618809910.00 ,1671107618809910.00 ,,
1107,1,1,2968,-57,-611,1671107618814110.00 ,1671107618814110.00 ,1671107618814110.00 ,,
1208,1,1,740,-47,-286,1671107618817140.00 ,1671107618817140.00 ,1671107618817140.00 ,,
1107,2,1,212,-56,-195,1671107618827150.00 ,1671107618827150.00 ,1671107618827150.00 ,,
1208,2,1,3584,-48,-52,1671107618828840.00 ,1671107618828840.00 ,1671107618828840.00 ,,
1208,2,1,3596,-48,-104,1671107618833980.00 ,1671107618833980.00 ,1671107618833980.00 ,,
1107,2,1,172,-56,78,1671107618835640.00 ,1671107618835640.00 ,1671107618835640.00 ,,
1208,1,1,672,-47,0,1671107618859230.00 ,1671107618859230.00 ,1671107618859230.00 ,,
1107,1,1,2876,-57,-442,1671107618861230.00 ,1671107618861230.00 ,1671107618861230.00 ,,
1107,1,1,2868,-57,-585,1671107618865950.00 ,1671107618865950.00 ,1671107618865950.00 ,,
1208,1,1,668,-47,182,1671107618867880.00 ,1671107618867880.00 ,1671107618867880.00 ,,
1107,2,1,212,-56,-143,1671107618881230.00 ,1671107618881230.00 ,1671107618881230.00 ,,
1208,2,1,3568,-48,52,1671107618882380.00 ,1671107618882380.00 ,1671107618882380.00 ,,
1107,2,1,172,-56,-26,1671107618885890.00 ,1671107618885890.00 ,1671107618885890.00 ,,
1208,2,1,3584,-48,-26,1671107618887270.00 ,1671107618887270.00 ,1671107618887270.00 ,,
1107,1,1,2880,-58,-195,1671107618913090.00 ,1671107618913090.00 ,1671107618913090.00 ,,
1208,1,1,680,-47,-78,1671107618914810.00 ,1671107618914810.00 ,1671107618914810.00 ,,
1208,1,1,664,-47,234,1671107618919730.00 ,1671107618919730.00 ,1671107618919730.00 ,,
1107,1,1,2872,-57,-143,1671107618921070.00 ,1671107618921070.00 ,1671107618921070.00 ,,
1208,2,1,3588,-48,-52,1671107618938330.00 ,1671107618938330.00 ,1671107618938330.00 ,,
1107,2,1,184,-56,52,1671107618939910.00 ,1671107618939910.00 ,1671107618939910.00 ,,
1208,2,1,3580,-48,-52,1671107618944530.00 ,1671107618944530.00 ,1671107618944530.00 ,,
1107,2,1,184,-56,0,1671107618945650.00 ,1671107618945650.00 ,1671107618945650.00 ,,
1208,1,1,676,-47,104,1671107618969140.00 ,1671107618969140.00 ,1671107618969140.00 ,,
1107,1,1,2864,-57,-117,1671107618970440.00 ,1671107618970440.00 ,1671107618970440.00 ,,
1107,1,1,3016,-57,-1106,1671107618975560.00 ,1671107618975560.00 ,1671107618975560.00 ,,
1208,1,1,684,-47,52,1671107618976690.00 ,1671107618976690.00 ,1671107618976690.00 ,,
1208,2,1,3580,-48,-78,1671107618989260.00 ,1671107618989260.00 ,1671107618989260.00 ,,
1107,2,1,184,-56,0,1671107618990930.00 ,1671107618990930.00 ,1671107618990930.00 ,,
1107,2,1,156,-56,247,1671107618995400.00 ,1671107618995400.00 ,1671107618995400.00 ,,
1208,2,1,3576,-48,-26,1671107618996570.00 ,1671107618996570.00 ,1671107618996570.00 ,,
1208,1,1,668,-47,182,1671107619021870.00 ,1671107619021870.00 ,1671107619021870.00 ,,
1107,1,1,2892,-58,-143,1671107619023740.00 ,1671107619023740.00 ,1671107619023740.00 ,,
1208,1,1,668,-47,130,1671107619029240.00 ,1671107619029240.00 ,1671107619029240.00 ,,
1107,1,1,2876,-58,-78,1671107619032080.00 ,1671107619032080.00 ,1671107619032080.00 ,,
1208,2,1,3568,-48,-104,1671107619043180.00 ,1671107619043180.00 ,1671107619043180.00 ,,
1107,2,1,176,-56,143,1671107619044530.00 ,1671107619044530.00 ,1671107619044530.00 ,,
1208,2,1,3580,-48,0,1671107619049630.00 ,1671107619049630.00 ,1671107619049630.00 ,,
1107,2,1,224,-56,-247,1671107619051810.00 ,1671107619051810.00 ,1671107619051810.00 ,,
1208,1,1,760,-46,0,1671107619075460.00 ,1671107619075460.00 ,1671107619075460.00 ,,
1107,1,1,2880,-55,-143,1671107619077640.00 ,1671107619077640.00 ,1671107619077640.00 ,,
1208,1,1,664,-47,208,1671107619083310.00 ,1671107619083310.00 ,1671107619083310.00 ,,
1107,1,1,2864,-57,-143,1671107619085710.00 ,1671107619085710.00 ,1671107619085710.00 ,,
1208,2,1,3576,-48,26,1671107619095970.00 ,1671107619095970.00 ,1671107619095970.00 ,,
1107,2,1,172,-56,195,1671107619097080.00 ,1671107619097080.00 ,1671107619097080.00 ,,
1107,2,1,200,-56,-78,1671107619102880.00 ,1671107619102880.00 ,1671107619102880.00 ,,
1208,2,1,3576,-48,-26,1671107619105680.00 ,1671107619105680.00 ,1671107619105680.00 ,,
1208,1,1,672,-47,104,1671107619128370.00 ,1671107619128370.00 ,1671107619128370.00 ,,
1107,1,1,2892,-57,-638,1671107619131270.00 ,1671107619131270.00 ,1671107619131270.00 ,,
1107,1,1,2876,-58,-221,1671107619134930.00 ,1671107619134930.00 ,1671107619134930.00 ,,
1208,1,1,664,-47,208,1671107619137750.00 ,1671107619137750.00 ,1671107619137750.00 ,,
1208,2,1,3572,-48,-26,1671107619149430.00 ,1671107619149430.00 ,1671107619149430.00 ,,
1107,2,1,160,-56,247,1671107619151100.00 ,1671107619151100.00 ,1671107619151100.00 ,,
1107,2,1,168,-56,221,1671107619156470.00 ,1671107619156470.00 ,1671107619156470.00 ,,
1208,2,1,3576,-48,-52,1671107619157840.00 ,1671107619157840.00 ,1671107619157840.00 ,,
1208,1,1,672,-47,130,1671107619181550.00 ,1671107619181550.00 ,1671107619181550.00 ,,
1107,1,1,2876,-57,-195,1671107619182800.00 ,1671107619182800.00 ,1671107619182800.00 ,,
1107,1,1,2872,-57,117,1671107619186790.00 ,1671107619186790.00 ,1671107619186790.00 ,,
1208,1,1,672,-47,156,1671107619189280.00 ,1671107619189280.00 ,1671107619189280.00 ,,
1208,2,1,3560,-48,130,1671107619200330.00 ,1671107619200330.00 ,1671107619200330.00 ,,
1107,2,1,180,-56,117,1671107619201530.00 ,1671107619201530.00 ,1671107619201530.00 ,,
1208,2,1,3580,-48,-26,1671107619205530.00 ,1671107619205530.00 ,1671107619205530.00 ,,
1107,2,1,188,-56,78,1671107619207660.00 ,1671107619207660.00 ,1671107619207660.00 ,,
1107,1,1,2860,-57,0,1671107619231030.00 ,1671107619231030.00 ,1671107619231030.00 ,,
1208,1,1,668,-47,130,1671107619232380.00 ,1671107619232380.00 ,1671107619232380.00 ,,
1208,1,1,672,-47,130,1671107619239040.00 ,1671107619239040.00 ,1671107619239040.00 ,,
1107,1,1,2856,-58,-52,1671107619240340.00 ,1671107619240340.00 ,1671107619240340.00 ,,
1208,2,1,3576,-48,0,1671107619250790.00 ,1671107619250790.00 ,1671107619250790.00 ,,
1107,2,1,184,-56,0,1671107619252240.00 ,1671107619252240.00 ,1671107619252240.00 ,,
1107,2,1,188,-56,52,1671107619256710.00 ,1671107619256710.00 ,1671107619256710.00 ,,
1208,2,1,3584,-48,-26,1671107619259280.00 ,1671107619259280.00 ,1671107619259280.00 ,,
1208,1,1,664,-47,234,1671107619282410.00 ,1671107619282410.00 ,1671107619282410.00 ,,
1107,1,1,2828,-57,273,1671107619283920.00 ,1671107619283920.00 ,1671107619283920.00 ,,
1208,1,1,688,-47,-130,1671107619291160.00 ,1671107619291160.00 ,1671107619291160.00 ,,
1107,1,1,2840,-57,-52,1671107619293180.00 ,1671107619293180.00 ,1671107619293180.00 ,,
1208,2,1,3584,-48,-52,1671107619306110.00 ,1671107619306110.00 ,1671107619306110.00 ,,
1107,2,1,176,-56,78,1671107619308880.00 ,1671107619308880.00 ,1671107619308880.00 ,,
1208,2,1,3572,-48,0,1671107619312350.00 ,1671107619312350.00 ,1671107619312350.00 ,,
1107,2,1,216,-57,-169,1671107619313450.00 ,1671107619313450.00 ,1671107619313450.00 ,,
1107,1,1,2868,-57,-26,1671107619339570.00 ,1671107619339570.00 ,1671107619339570.00 ,,
1208,1,1,676,-47,104,1671107619340710.00 ,1671107619340710.00 ,1671107619340710.00 ,,
1208,1,1,672,-47,78,1671107619345820.00 ,1671107619345820.00 ,1671107619345820.00 ,,
1107,1,1,2864,-57,-169,1671107619346890.00 ,1671107619346890.00 ,1671107619346890.00 ,,
1107,2,1,196,-56,0,1671107619357080.00 ,1671107619357080.00 ,1671107619357080.00 ,,
1208,2,1,3576,-48,-52,1671107619359880.00 ,1671107619359880.00 ,1671107619359880.00 ,,
1208,2,1,3572,-48,52,1671107619363890.00 ,1671107619363890.00 ,1671107619363890.00 ,,
1107,2,1,180,-56,0,1671107619364940.00 ,1671107619364940.00 ,1671107619364940.00 ,,
1208,1,1,664,-47,234,1671107619388490.00 ,1671107619388490.00 ,1671107619388490.00 ,,
1107,1,1,2844,-57,26,1671107619390450.00 ,1671107619390450.00 ,1671107619390450.00 ,,
1208,1,1,644,-46,260,1671107619395230.00 ,1671107619395230.00 ,1671107619395230.00 ,,
1107,1,1,2896,-57,-26,1671107619396440.00 ,1671107619396440.00 ,1671107619396440.00 ,,
1208,2,1,3568,-48,78,1671107619410330.00 ,1671107619410330.00 ,1671107619410330.00 ,,
1107,2,1,196,-56,-143,1671107619411970.00 ,1671107619411970.00 ,1671107619411970.00 ,,
1107,2,1,192,-56,0,1671107619415040.00 ,1671107619415040.00 ,1671107619415040.00 ,,
1208,2,1,3584,-48,-52,1671107619417630.00 ,1671107619417630.00 ,1671107619417630.00 ,,
1208,1,1,664,-47,156,1671107619442040.00 ,1671107619442040.00 ,1671107619442040.00 ,,
1107,1,1,2856,-57,-117,1671107619443480.00 ,1671107619443480.00 ,1671107619443480.00 ,,
1107,1,1,2880,-57,885,1671107619448300.00 ,1671107619448300.00 ,1671107619448300.00 ,,
1208,1,1,672,-47,130,1671107619450010.00 ,1671107619450010.00 ,1671107619450010.00 ,,
1107,2,1,192,-56,0,1671107619460820.00 ,1671107619460820.00 ,1671107619460820.00 ,,
1208,2,1,3564,-48,78,1671107619462080.00 ,1671107619462080.00 ,1671107619462080.00 ,,
1208,2,1,3568,-48,26,1671107619466320.00 ,1671107619466320.00 ,1671107619466320.00 ,,
1107,2,1,176,-56,143,1671107619468850.00 ,1671107619468850.00 ,1671107619468850.00 ,,
1107,1,1,2844,-57,-169,1671107619491820.00 ,1671107619491820.00 ,1671107619491820.00 ,,
1208,1,1,684,-47,104,1671107619496900.00 ,1671107619496900.00 ,1671107619496900.00 ,,
1107,1,1,2872,-57,0,1671107619501430.00 ,1671107619501430.00 ,1671107619501430.00 ,,
1208,1,1,668,-47,156,1671107619502940.00 ,1671107619502940.00 ,1671107619502940.00 ,,
1107,2,1,172,-56,117,1671107619516260.00 ,1671107619516260.00 ,1671107619516260.00 ,,
1208,2,1,3572,-48,-26,1671107619517340.00 ,1671107619517340.00 ,1671107619517340.00 ,,
1107,2,1,192,-56,-26,1671107619521110.00 ,1671107619521110.00 ,1671107619521110.00 ,,
1208,2,1,3580,-48,0,1671107619523080.00 ,1671107619523080.00 ,1671107619523080.00 ,,
1208,1,1,668,-47,26,1671107619547750.00 ,1671107619547750.00 ,1671107619547750.00 ,,
1107,1,1,2872,-57,-117,1671107619549500.00 ,1671107619549500.00 ,1671107619549500.00 ,,
1208,1,1,708,-46,-78,1671107619555450.00 ,1671107619555450.00 ,1671107619555450.00 ,,
1107,1,1,2876,-57,195,1671107619557410.00 ,1671107619557410.00 ,1671107619557410.00 ,,
1107,2,1,204,-56,-117,1671107619569160.00 ,1671107619569160.00 ,1671107619569160.00 ,,
1208,2,1,3576,-48,-26,1671107619570900.00 ,1671107619570900.00 ,1671107619570900.00 ,,
1208,2,1,3576,-48,26,1671107619574950.00 ,1671107619574950.00 ,1671107619574950.00 ,,
1107,2,1,172,-56,299,1671107619576870.00 ,1671107619576870.00 ,1671107619576870.00 ,,
