1107,1,1,884,-61,-52,1671020757566220.00 ,1671020757566220.00 ,1671020757566220.00 ,
1208,1,1,3276,-48,156,1671020757567680.00 ,1671020757567680.00 ,1671020757567680.00 ,
1208,1,1,3284,-48,156,1671020757575110.00 ,1671020757575110.00 ,1671020757575110.00 ,
1107,1,1,860,-61,169,1671020757576350.00 ,1671020757576350.00 ,1671020757576350.00 ,
1208,2,1,3364,-47,52,1671020757587510.00 ,1671020757587510.00 ,1671020757587510.00 ,
1107,2,1,40,-56,0,1671020757588590.00 ,1671020757588590.00 ,1671020757588590.00 ,
1107,2,1,36,-56,26,1671020757592490.00 ,1671020757592490.00 ,1671020757592490.00 ,
1208,2,1,3360,-47,130,1671020757593600.00 ,1671020757593600.00 ,1671020757593600.00 ,
1208,1,1,3280,-48,130,1671020757618880.00 ,1671020757618880.00 ,1671020757618880.00 ,
1107,1,1,856,-61,52,1671020757621320.00 ,1671020757621320.00 ,1671020757621320.00 ,
1208,1,1,3284,-48,182,1671020757626680.00 ,1671020757626680.00 ,1671020757626680.00 ,
1107,1,1,844,-61,247,1671020757628550.00 ,1671020757628550.00 ,1671020757628550.00 ,
1208,2,1,3356,-47,104,1671020757641720.00 ,1671020757641720.00 ,1671020757641720.00 ,
1107,2,1,40,-56,52,1671020757642930.00 ,1671020757642930.00 ,1671020757642930.00 ,
1208,2,1,3360,-47,104,1671020757647830.00 ,1671020757647830.00 ,1671020757647830.00 ,
1107,2,1,44,-56,-26,1671020757649560.00 ,1671020757649560.00 ,1671020757649560.00 ,
1107,1,1,852,-61,143,1671020757674490.00 ,1671020757674490.00 ,1671020757674490.00 ,
1208,1,1,3276,-48,208,1671020757676450.00 ,1671020757676450.00 ,1671020757676450.00 ,
1107,1,1,856,-61,169,1671020757684320.00 ,1671020757684320.00 ,1671020757684320.00 ,
1208,1,1,3288,-48,104,1671020757685940.00 ,1671020757685940.00 ,1671020757685940.00 ,
1208,2,1,3344,-47,208,1671020757696210.00 ,1671020757696210.00 ,1671020757696210.00 ,
1107,2,1,32,-56,143,1671020757697590.00 ,1671020757697590.00 ,1671020757697590.00 ,
1208,2,1,3360,-47,104,1671020757703100.00 ,1671020757703100.00 ,1671020757703100.00 ,
1107,2,1,44,-56,78,1671020757705500.00 ,1671020757705500.00 ,1671020757705500.00 ,
1107,1,1,868,-61,-26,1671020757729380.00 ,1671020757729380.00 ,1671020757729380.00 ,
