1107,1,1,884,-61,78,1671020599360560.00 ,1671020599360560.00 ,1671020599360560.00 ,,,
1208,1,1,3304,-48,130,1671020599362110.00 ,1671020599362110.00 ,1671020599362110.00 ,,,
1208,2,1,3384,-47,52,1671020599372870.00 ,1671020599372870.00 ,1671020599372870.00 ,,,
1107,2,1,28,-56,169,1671020599373970.00 ,1671020599373970.00 ,1671020599373970.00 ,,,
1208,2,1,3380,-47,104,1671020599381850.00 ,1671020599381850.00 ,1671020599381850.00 ,,,
1107,2,1,36,-56,117,1671020599383030.00 ,1671020599383030.00 ,1671020599383030.00 ,,,
1208,1,1,3292,-48,104,1671020599406170.00 ,1671020599406170.00 ,1671020599406170.00 ,,,
1107,1,1,884,-61,143,1671020599410860.00 ,1671020599410860.00 ,1671020599410860.00 ,,,
1208,1,1,3308,-48,104,1671020599418910.00 ,1671020599418910.00 ,1671020599418910.00 ,,,
1107,1,1,876,-61,390,1671020599420600.00 ,1671020599420600.00 ,1671020599420600.00 ,,,
1208,2,1,3380,-47,0,1671020599434410.00 ,1671020599434410.00 ,1671020599434410.00 ,,,
1107,2,1,96,-56,-416,1671020599435830.00 ,1671020599435830.00 ,1671020599435830.00 ,,,
1208,2,1,3384,-47,26,1671020599440450.00 ,1671020599440450.00 ,1671020599440450.00 ,,,
1107,2,1,44,-56,-78,1671020599442160.00 ,1671020599442160.00 ,1671020599442160.00 ,,,
1208,1,1,3316,-48,78,1671020599466240.00 ,1671020599466240.00 ,1671020599466240.00 ,,,
1107,1,1,916,-61,-195,1671020599469140.00 ,1671020599469140.00 ,1671020599469140.00 ,,,
1208,1,1,3332,-48,-78,1671020599481940.00 ,1671020599481940.00 ,1671020599481940.00 ,,,
1107,1,1,848,-61,533,1671020599483300.00 ,1671020599483300.00 ,1671020599483300.00 ,,,
1107,2,1,40,-56,52,1671020599494360.00 ,1671020599494360.00 ,1671020599494360.00 ,,,
1208,2,1,3372,-47,156,1671020599496340.00 ,1671020599496340.00 ,1671020599496340.00 ,,,
1208,2,1,3388,-47,78,1671020599500570.00 ,1671020599500570.00 ,1671020599500570.00 ,,,
1107,2,1,40,-57,-78,1671020599502310.00 ,1671020599502310.00 ,1671020599502310.00 ,,,
1208,1,1,3308,-48,130,1671020599526240.00 ,1671020599526240.00 ,1671020599526240.00 ,,,
1107,1,1,896,-61,273,1671020599531550.00 ,1671020599531550.00 ,1671020599531550.00 ,,,
1107,1,1,868,-61,169,1671020599545150.00 ,1671020599545150.00 ,1671020599545150.00 ,,,
1208,1,1,3304,-48,156,1671020599546660.00 ,1671020599546660.00 ,1671020599546660.00 ,,,
1107,2,1,12,-56,169,1671020599559230.00 ,1671020599559230.00 ,1671020599559230.00 ,,,
1208,2,1,3392,-47,52,1671020599562350.00 ,1671020599562350.00 ,1671020599562350.00 ,,,
1208,2,1,3372,-47,130,1671020599565020.00 ,1671020599565020.00 ,1671020599565020.00 ,,,
1107,2,1,32,-56,169,1671020599566160.00 ,1671020599566160.00 ,1671020599566160.00 ,,,
1208,1,1,3336,-48,-104,1671020599592300.00 ,1671020599592300.00 ,1671020599592300.00 ,,,
1107,1,1,792,-61,833,1671020599594000.00 ,1671020599594000.00 ,1671020599594000.00 ,,,
1107,1,1,872,-62,195,1671020599602640.00 ,1671020599602640.00 ,1671020599602640.00 ,,,
1208,1,1,3332,-48,-26,1671020599603790.00 ,1671020599603790.00 ,1671020599603790.00 ,,,
1208,2,1,3388,-47,78,1671020599615590.00 ,1671020599615590.00 ,1671020599615590.00 ,,,
1107,2,1,20,-56,52,1671020599618420.00 ,1671020599618420.00 ,1671020599618420.00 ,,,
1107,2,1,60,-56,-195,1671020599621570.00 ,1671020599621570.00 ,1671020599621570.00 ,,,
1208,2,1,3388,-47,52,1671020599622620.00 ,1671020599622620.00 ,1671020599622620.00 ,,,
1208,1,1,3328,-48,-26,1671020599647930.00 ,1671020599647930.00 ,1671020599647930.00 ,,,
1107,1,1,864,-61,416,1671020599649880.00 ,1671020599649880.00 ,1671020599649880.00 ,,,
