1208,1,1,1768,-55,78,1670940022195580.00 ,1670940022195580.00 ,1670940022195580.00 ,
1208,1,1,1740,-55,364,1670940022201090.00 ,1670940022201090.00 ,1670940022201090.00 ,
1107,1,1,3512,-65,299,1670940022202770.00 ,1670940022202770.00 ,1670940022202770.00 ,
1208,2,1,3348,-47,130,1670940022214080.00 ,1670940022214080.00 ,1670940022214080.00 ,
1107,2,1,180,-56,52,1670940022215660.00 ,1670940022215660.00 ,1670940022215660.00 ,
1107,2,1,172,-56,169,1670940022219060.00 ,1670940022219060.00 ,1670940022219060.00 ,
1208,2,1,3360,-47,104,1670940022221860.00 ,1670940022221860.00 ,1670940022221860.00 ,
1208,1,1,1768,-55,156,1670940022244910.00 ,1670940022244910.00 ,1670940022244910.00 ,
1107,1,1,3524,-65,273,1670940022246380.00 ,1670940022246380.00 ,1670940022246380.00 ,
1208,1,1,1756,-55,208,1670940022252360.00 ,1670940022252360.00 ,1670940022252360.00 ,
1107,1,1,3852,-65,-2200,1670940022253480.00 ,1670940022253480.00 ,1670940022253480.00 ,
1208,2,1,3360,-47,52,1670940022263710.00 ,1670940022263710.00 ,1670940022263710.00 ,
1107,2,1,188,-56,52,1670940022264910.00 ,1670940022264910.00 ,1670940022264910.00 ,
1208,2,1,3356,-47,104,1670940022270010.00 ,1670940022270010.00 ,1670940022270010.00 ,
1107,2,1,196,-56,78,1670940022271560.00 ,1670940022271560.00 ,1670940022271560.00 ,
1208,1,1,1780,-55,-52,1670940022295240.00 ,1670940022295240.00 ,1670940022295240.00 ,
1107,1,1,3452,-65,911,1670940022297270.00 ,1670940022297270.00 ,1670940022297270.00 ,
1208,1,1,1792,-55,52,1670940022300680.00 ,1670940022300680.00 ,1670940022300680.00 ,
1107,1,1,3552,-64,247,1670940022303240.00 ,1670940022303240.00 ,1670940022303240.00 ,
1107,2,1,200,-56,52,1670940022313730.00 ,1670940022313730.00 ,1670940022313730.00 ,
1208,2,1,3364,-47,26,1670940022315330.00 ,1670940022315330.00 ,1670940022315330.00 ,
1208,2,1,3348,-47,78,1670940022320030.00 ,1670940022320030.00 ,1670940022320030.00 ,
1107,2,1,212,-56,-78,1670940022321340.00 ,1670940022321340.00 ,1670940022321340.00 ,
1107,1,1,3572,-65,-442,1670940022345000.00 ,1670940022345000.00 ,1670940022345000.00 ,
1208,1,1,1788,-55,52,1670940022346760.00 ,1670940022346760.00 ,1670940022346760.00 ,
1107,1,1,3512,-65,468,1670940022351330.00 ,1670940022351330.00 ,1670940022351330.00 ,
1208,1,1,1776,-55,208,1670940022352390.00 ,1670940022352390.00 ,1670940022352390.00 ,
1107,2,1,204,-56,-26,1670940022363080.00 ,1670940022363080.00 ,1670940022363080.00 ,
1208,2,1,3352,-47,104,1670940022365080.00 ,1670940022365080.00 ,1670940022365080.00 ,
