0.05303,3.37122
0.15743,3.37323
0.27821,3.38663
0.43715,3.38948
0.75185,3.39114
1.00917,3.38825
1.06102,3.37575
1.28827,3.36921
1.54411,3.37126
1.65578,3.38431
1.92982,3.39338
2.0904,3.40615
2.40095,3.40982
2.55773,3.40597
2.72864,3.39015
2.94389,3.38793
3.09995,3.39069
3.41072,3.38921
3.62248,3.38594
3.73029,3.37634
3.99468,3.37056
4.2174,3.3605
4.32012,3.36103
4.47903,3.35658
4.81285,3.3584
5.02445,3.36395
5.18944,3.37027
5.43984,3.37027
5.65357,3.36121
5.76241,3.36106
6.02958,3.36982
6.23399,3.36949
6.2875,3.36983
6.55765,3.3626
6.77123,3.36244
7.03778,3.35785
7.14569,3.3471
7.31135,3.34024
7.63194,3.34174
7.79062,3.32947
8.00486,3.08603
8.16488,2.9668
8.42656,2.8651
8.58581,2.83764
8.79906,2.82892
8.85153,2.82785
9.15988,2.82474
9.32124,2.8252
9.59358,2.82013
9.74402,2.81907
10.0108,2.81868
10.17278,2.87572
10.35626,3.14982
10.52118,3.29083
10.79988,3.38698
10.90232,3.39828
11.18885,3.41209
11.35622,3.41246
11.63115,3.41641
11.69445,3.42062
12.08424,3.42785
12.30513,3.4279
12.46292,3.38511
12.64089,3.12648
12.79621,2.98764
12.95885,2.95361
13.29003,2.91175
13.55516,2.90433
13.76959,2.89342
13.93255,2.8641
13.98243,2.85524
14.24157,2.84536
14.5258,2.82735
14.73443,2.85585
14.91053,3.10623
15.12979,3.27154
15.24465,3.30778
15.51926,3.33522
15.66747,3.33283
15.9041,3.3422
16.1214,3.34346
16.33866,3.33793
16.60513,3.34011
16.67679,3.35226
16.99176,3.35074
17.10737,3.25843
17.27062,3.01771
17.4293,2.90042
17.6385,2.83109
17.95486,2.79169
18.21863,2.78897
18.33305,2.79855
18.53509,2.79888
18.80327,2.78986
18.86276,2.78413
19.23258,2.78215
19.28781,2.78266
19.51795,2.81867
19.79931,2.83935
20.01788,2.84266
20.23708,2.84957
20.44494,2.84503
20.56109,2.83579
20.88615,2.82831
21.04491,2.83507
21.21714,2.84684
21.49586,2.84801
21.60664,2.84661
21.88748,2.8106
22.03685,2.80678
22.29092,2.79252
22.49545,2.78667
22.55183,2.78058
22.86003,2.77867
22.91031,2.77918
23.06365,2.79289
23.41099,2.81694
23.51879,2.81882
23.67175,2.82009
24.01092,2.81837
24.22979,2.82952
24.33837,2.82537
24.55218,2.83881
24.81135,2.83905
24.98098,2.832
25.19961,2.82946
25.46484,2.8299
25.68384,2.83198
25.73594,2.8328
26.07949,2.81954
26.2869,2.81733
26.51073,2.81668
26.67144,2.82806
26.78243,2.85155
26.93536,2.86263
27.24163,2.84877
27.44181,2.84482
27.59507,2.843
27.79348,2.83349
27.85297,2.82674
28.09845,2.8153
28.40772,2.81997
28.55991,2.86279
28.7701,3.08952
28.97628,3.2257
29.13075,3.26602
29.335,3.29032
29.48883,3.30188
29.58206,3.30276
29.83397,3.30126
29.98519,3.30335
30.2415,3.30516
30.41036,3.29824
30.61652,3.30004
30.81689,3.31465
30.97542,3.3155
31.07002,3.31402
31.33046,3.31046
31.53384,3.31113
31.69138,3.31407
31.74727,3.29879
32.00215,3.29919
32.16003,3.30681
32.42043,3.30881
32.46953,3.30739
32.77607,3.30396
32.9777,3.30452
33.03524,3.30663
33.28691,3.31219
33.44533,3.31394
33.65738,3.31133
33.75675,3.30721
34.01915,3.30274
34.06906,3.30485
34.26591,3.30329
34.4776,3.30743
34.78419,3.30567
34.93601,3.29604
35.13946,3.29812
35.29305,3.30339
35.35216,3.30927
35.55669,3.3139
35.76681,3.31605
36.02539,3.31194
36.18579,3.31703
36.28652,3.31519
36.50154,3.31356
36.75316,3.31373
36.86108,3.31792
37.12136,3.31854
37.26757,3.31681
37.47421,3.31202
37.57925,3.30726
37.84328,3.3098
38.0,3.3189
38.05063,3.32261
38.34842,3.32644
38.56052,3.32227
38.75854,3.32619
38.85867,3.32838
39.07197,3.35701
39.17249,3.36165
39.42009,3.35954
39.53463,3.36077
39.73753,3.35882
39.9467,3.35951
40.05312,3.35195
40.25529,3.34316
40.50134,3.33601
40.61395,3.33513
40.8157,3.33681
41.06524,3.33626
41.16462,3.33529
41.2722,3.33139
41.6278,3.32989
41.79224,3.3388
41.89688,3.34155
42.15364,3.34481
42.2125,3.34815
42.37303,3.34991
42.629,3.35092
42.73078,3.34966
43.08599,3.34981
43.13865,3.34945
43.40287,3.33431
43.55554,3.32872
43.81238,3.32896
43.97111,3.34092
44.12555,3.34405
44.28041,3.34405
44.43487,3.33715
44.63149,3.33249
44.8873,3.33676
44.94347,3.34258
45.20535,3.34773
45.30986,3.34693
45.60701,3.34951
45.61566,3.34864
45.91359,3.34499
46.02401,3.33921
46.33042,3.33623
46.38822,3.33261
46.53541,3.33204
46.84493,3.33396
46.95696,3.34091
47.21075,3.34452
47.37341,3.3406
47.48487,3.33924
47.74127,3.3376
47.84705,3.34095
48.00711,3.34145
48.25672,3.34221
48.41667,3.33606
48.66882,3.33008
48.82463,3.32194
48.98234,3.32727
49.0812,3.32733
49.39651,3.339
49.55731,3.35226
49.60729,3.35529
49.90671,3.35708
50.0637,3.3448
50.31335,3.34154
50.47486,3.34476
50.62974,3.34479
50.78188,3.3446
50.88401,3.34834
51.09007,3.34845
51.24333,3.35033
51.50928,3.35124
51.65675,3.34961
51.91852,3.33549
52.07035,3.32325
52.28634,3.28244
52.44212,3.26523
52.5414,3.26829
52.80888,3.2695
52.95666,3.26946
53.16299,3.26079
53.3246,3.24595
53.42683,3.24523
53.57867,3.2485
53.83659,3.24851
54.09291,3.25024
54.19246,3.24796
54.45958,3.25
54.51816,3.25277
54.82906,3.26169
54.98437,3.26323
55.14211,3.26246
55.24502,3.25814
55.50852,3.25641
55.59945,3.25323
55.86894,3.24622
55.96163,3.24681
56.1223,3.24552
56.42451,3.24575
56.57845,3.25008
56.78951,3.25301
56.95092,3.25944
57.16191,3.25905
57.21927,3.26233
57.42522,3.26367
57.72743,3.26012
57.88821,3.24793
58.03506,3.24184
58.24913,3.23828
58.45044,3.239
58.50791,3.24223
58.81797,3.24915
59.0212,3.2453
59.1861,3.23302
59.39097,3.23268
59.49525,3.23281
59.70231,3.25148
59.90985,3.25327
60.06298,3.25234
60.12126,3.24912
60.37193,3.24823
60.63276,3.24945
60.84323,3.24557
60.95611,3.23549
61.16299,3.23356
61.26329,3.23173
61.56772,3.24178
61.62591,3.25422
61.88179,3.26192
61.97863,3.25916
62.18226,3.25992
62.29109,3.25651
62.59516,3.25786
62.75296,3.26197
62.91129,3.26879
63.01869,3.27834
63.26965,3.29153
63.48122,3.29519
63.64412,3.29633
63.7494,3.29395
64.00079,3.29491
64.11108,3.29812
64.3654,3.2983
64.62138,3.2883
64.77512,3.27495
64.93201,3.24878
65.03521,3.23453
65.289,3.21868
65.538,3.21546
65.69681,3.22828
65.80083,3.23213
65.958,3.2312
66.15973,3.23016
66.36197,3.23338
66.62718,3.22752
66.68826,3.22148
66.83748,3.21029
