1208,1,1,632,-47,52,1671105286166330.00 ,1671105286166330.00 ,1671105286166330.00 ,,,
1107,1,1,2848,-56,-52,1671105286167780.00 ,1671105286167780.00 ,1671105286167780.00 ,,,
1208,1,1,632,-47,78,1671105286175490.00 ,1671105286175490.00 ,1671105286175490.00 ,,,
1107,1,1,2856,-57,-78,1671105286177470.00 ,1671105286177470.00 ,1671105286177470.00 ,,,
1208,2,1,3504,-49,-52,1671105286187720.00 ,1671105286187720.00 ,1671105286187720.00 ,,,
1107,2,1,124,-56,442,1671105286189290.00 ,1671105286189290.00 ,1671105286189290.00 ,,,
1107,2,1,212,-56,-195,1671105286195220.00 ,1671105286195220.00 ,1671105286195220.00 ,,,
1208,2,1,3500,-49,-26,1671105286196480.00 ,1671105286196480.00 ,1671105286196480.00 ,,,
1208,1,1,624,-47,286,1671105286220220.00 ,1671105286220220.00 ,1671105286220220.00 ,,,
1107,1,1,2848,-57,26,1671105286225080.00 ,1671105286225080.00 ,1671105286225080.00 ,,,
1107,1,1,2876,-57,-169,1671105286232250.00 ,1671105286232250.00 ,1671105286232250.00 ,,,
1208,1,1,640,-47,104,1671105286233390.00 ,1671105286233390.00 ,1671105286233390.00 ,,,
1208,2,1,3516,-49,-78,1671105286245560.00 ,1671105286245560.00 ,1671105286245560.00 ,,,
1107,2,1,212,-56,-78,1671105286247010.00 ,1671105286247010.00 ,1671105286247010.00 ,,,
1208,2,1,3484,-49,130,1671105286251540.00 ,1671105286251540.00 ,1671105286251540.00 ,,,
1107,2,1,196,-56,78,1671105286252750.00 ,1671105286252750.00 ,1671105286252750.00 ,,,
1107,1,1,2688,-57,1197,1671105286278000.00 ,1671105286278000.00 ,1671105286278000.00 ,,,
1208,1,1,648,-47,156,1671105286279110.00 ,1671105286279110.00 ,1671105286279110.00 ,,,
1107,1,1,2876,-57,-247,1671105286283700.00 ,1671105286283700.00 ,1671105286283700.00 ,,,
1208,1,1,648,-47,208,1671105286285030.00 ,1671105286285030.00 ,1671105286285030.00 ,,,
1107,2,1,176,-56,169,1671105286295770.00 ,1671105286295770.00 ,1671105286295770.00 ,,,
1208,2,1,3516,-49,-78,1671105286297290.00 ,1671105286297290.00 ,1671105286297290.00 ,,,
1208,2,1,3500,-49,26,1671105286301640.00 ,1671105286301640.00 ,1671105286301640.00 ,,,
1107,2,1,184,-56,117,1671105286303300.00 ,1671105286303300.00 ,1671105286303300.00 ,,,
1107,1,1,2848,-57,-143,1671105286328160.00 ,1671105286328160.00 ,1671105286328160.00 ,,,
1208,1,1,640,-47,130,1671105286329510.00 ,1671105286329510.00 ,1671105286329510.00 ,,,
1208,1,1,656,-47,156,1671105286338540.00 ,1671105286338540.00 ,1671105286338540.00 ,,,
1107,1,1,2896,-57,-390,1671105286339980.00 ,1671105286339980.00 ,1671105286339980.00 ,,,
1107,2,1,216,-56,0,1671105286350310.00 ,1671105286350310.00 ,1671105286350310.00 ,,,
1208,2,1,3492,-49,52,1671105286351850.00 ,1671105286351850.00 ,1671105286351850.00 ,,,
1208,2,1,3504,-49,52,1671105286356310.00 ,1671105286356310.00 ,1671105286356310.00 ,,,
1107,2,1,200,-56,117,1671105286358420.00 ,1671105286358420.00 ,1671105286358420.00 ,,,
1208,1,1,568,-46,1223,1671105286381060.00 ,1671105286381060.00 ,1671105286381060.00 ,,,
1107,1,1,2852,-56,52,1671105286382400.00 ,1671105286382400.00 ,1671105286382400.00 ,,,
1107,1,1,2876,-57,-78,1671105286388440.00 ,1671105286388440.00 ,1671105286388440.00 ,,,
1208,1,1,640,-47,182,1671105286390610.00 ,1671105286390610.00 ,1671105286390610.00 ,,,
1107,2,1,208,-56,-117,1671105286400260.00 ,1671105286400260.00 ,1671105286400260.00 ,,,
1208,2,1,3528,-49,-78,1671105286402270.00 ,1671105286402270.00 ,1671105286402270.00 ,,,
1107,2,1,192,-56,169,1671105286406490.00 ,1671105286406490.00 ,1671105286406490.00 ,,,
1208,2,1,3492,-49,182,1671105286407570.00 ,1671105286407570.00 ,1671105286407570.00 ,,,
1208,1,1,656,-47,26,1671105286432710.00 ,1671105286432710.00 ,1671105286432710.00 ,,,
1107,1,1,2840,-55,221,1671105286435140.00 ,1671105286435140.00 ,1671105286435140.00 ,,,
1107,1,1,2848,-57,78,1671105286445540.00 ,1671105286445540.00 ,1671105286445540.00 ,,,
1208,1,1,736,-47,-416,1671105286446890.00 ,1671105286446890.00 ,1671105286446890.00 ,,,
1208,2,1,3516,-49,-52,1671105286459000.00 ,1671105286459000.00 ,1671105286459000.00 ,,,
1107,2,1,204,-56,52,1671105286460690.00 ,1671105286460690.00 ,1671105286460690.00 ,,,
1208,2,1,3520,-49,-26,1671105286464710.00 ,1671105286464710.00 ,1671105286464710.00 ,,,
1107,2,1,192,-56,169,1671105286466670.00 ,1671105286466670.00 ,1671105286466670.00 ,,,
1208,1,1,656,-47,26,1671105286491750.00 ,1671105286491750.00 ,1671105286491750.00 ,,,
1107,1,1,2868,-57,-273,1671105286492810.00 ,1671105286492810.00 ,1671105286492810.00 ,,,
1107,1,1,2908,-57,-338,1671105286498250.00 ,1671105286498250.00 ,1671105286498250.00 ,,,
1208,1,1,648,-47,104,1671105286499370.00 ,1671105286499370.00 ,1671105286499370.00 ,,,
1208,2,1,3492,-49,104,1671105286513300.00 ,1671105286513300.00 ,1671105286513300.00 ,,,
1107,2,1,224,-56,-143,1671105286514820.00 ,1671105286514820.00 ,1671105286514820.00 ,,,
