1107,1,1,868,-62,-117,1671022101666080.00 ,1671022101666080.00 ,1671022101666080.00 ,,,
1208,1,1,3108,-49,104,1671022101667510.00 ,1671022101667510.00 ,1671022101667510.00 ,,,
1208,1,1,3100,-49,182,1671022101672300.00 ,1671022101672300.00 ,1671022101672300.00 ,,,
1107,1,1,852,-63,143,1671022101673470.00 ,1671022101673470.00 ,1671022101673470.00 ,,,
1208,2,1,3340,-48,260,1671022101685620.00 ,1671022101685620.00 ,1671022101685620.00 ,,,
1107,2,1,8,-56,247,1671022101687330.00 ,1671022101687330.00 ,1671022101687330.00 ,,,
1107,2,1,4084,-56,221,1671022101690900.00 ,1671022101690900.00 ,1671022101690900.00 ,,,
1208,2,1,3336,-48,260,1671022101692400.00 ,1671022101692400.00 ,1671022101692400.00 ,,,
1208,1,1,3108,-49,130,1671022101716320.00 ,1671022101716320.00 ,1671022101716320.00 ,,,
1107,1,1,836,-63,416,1671022101718890.00 ,1671022101718890.00 ,1671022101718890.00 ,,,
1107,1,1,828,-62,533,1671022101722860.00 ,1671022101722860.00 ,1671022101722860.00 ,,,
1208,1,1,3112,-49,182,1671022101723990.00 ,1671022101723990.00 ,1671022101723990.00 ,,,
1208,2,1,3356,-48,182,1671022101734250.00 ,1671022101734250.00 ,1671022101734250.00 ,,,
1107,2,1,0,-56,364,1671022101735560.00 ,1671022101735560.00 ,1671022101735560.00 ,,,
1208,2,1,3356,-48,130,1671022101741250.00 ,1671022101741250.00 ,1671022101741250.00 ,,,
1107,2,1,16,-56,273,1671022101742370.00 ,1671022101742370.00 ,1671022101742370.00 ,,,
1107,1,1,764,-63,807,1671022101768550.00 ,1671022101768550.00 ,1671022101768550.00 ,,,
1208,1,1,3124,-49,26,1671022101769630.00 ,1671022101769630.00 ,1671022101769630.00 ,,,
1208,1,1,3112,-49,78,1671022101774530.00 ,1671022101774530.00 ,1671022101774530.00 ,,,
1107,1,1,780,-62,1106,1671022101776090.00 ,1671022101776090.00 ,1671022101776090.00 ,,,
1107,2,1,28,-57,390,1671022101786100.00 ,1671022101786100.00 ,1671022101786100.00 ,,,
1208,2,1,3372,-48,130,1671022101789190.00 ,1671022101789190.00 ,1671022101789190.00 ,,,
1107,2,1,32,-56,143,1671022101791970.00 ,1671022101791970.00 ,1671022101791970.00 ,,,
1208,2,1,3352,-48,156,1671022101793530.00 ,1671022101793530.00 ,1671022101793530.00 ,,,
1208,1,1,3112,-49,156,1671022101819550.00 ,1671022101819550.00 ,1671022101819550.00 ,,,
1107,1,1,808,-63,585,1671022101821150.00 ,1671022101821150.00 ,1671022101821150.00 ,,,
1208,1,1,3124,-49,26,1671022101824640.00 ,1671022101824640.00 ,1671022101824640.00 ,,,
1107,1,1,840,-63,442,1671022101826020.00 ,1671022101826020.00 ,1671022101826020.00 ,,,
1208,2,1,3356,-48,208,1671022101838970.00 ,1671022101838970.00 ,1671022101838970.00 ,,,
1107,2,1,40,-56,169,1671022101840050.00 ,1671022101840050.00 ,1671022101840050.00 ,,,
1107,2,1,24,-56,195,1671022101843810.00 ,1671022101843810.00 ,1671022101843810.00 ,,,
1208,2,1,3360,-48,156,1671022101845770.00 ,1671022101845770.00 ,1671022101845770.00 ,,,
1208,1,1,3112,-49,156,1671022101870220.00 ,1671022101870220.00 ,1671022101870220.00 ,,,
1107,1,1,844,-62,416,1671022101871700.00 ,1671022101871700.00 ,1671022101871700.00 ,,,
1208,1,1,3124,-49,130,1671022101876790.00 ,1671022101876790.00 ,1671022101876790.00 ,,,
1107,1,1,852,-63,221,1671022101877930.00 ,1671022101877930.00 ,1671022101877930.00 ,,,
1107,2,1,4092,-56,494,1671022101888330.00 ,1671022101888330.00 ,1671022101888330.00 ,,,
1208,2,1,3352,-48,234,1671022101890480.00 ,1671022101890480.00 ,1671022101890480.00 ,,,
1208,2,1,3356,-48,182,1671022101894010.00 ,1671022101894010.00 ,1671022101894010.00 ,,,
1107,2,1,4,-56,338,1671022101896420.00 ,1671022101896420.00 ,1671022101896420.00 ,,,
