1208,1,1,1864,-44,104,1671190347756360.00 ,1671190347756360.00 ,1671190347756360.00 ,
1107,1,1,312,-54,221,1671190347758060.00 ,1671190347758060.00 ,1671190347758060.00 ,
1208,1,1,1856,-44,182,1671190347765120.00 ,1671190347765120.00 ,1671190347765120.00 ,
1107,1,1,352,-55,-78,1671190347767010.00 ,1671190347767010.00 ,1671190347767010.00 ,
1107,2,1,100,-57,390,1671190347780220.00 ,1671190347780220.00 ,1671190347780220.00 ,
1208,2,1,3396,-48,156,1671190347781930.00 ,1671190347781930.00 ,1671190347781930.00 ,
1208,2,1,3400,-48,130,1671190347786810.00 ,1671190347786810.00 ,1671190347786810.00 ,
1107,2,1,136,-57,143,1671190347787880.00 ,1671190347787880.00 ,1671190347787880.00 ,
1208,1,1,1860,-44,156,1671190347811710.00 ,1671190347811710.00 ,1671190347811710.00 ,
1107,1,1,320,-55,52,1671190347813390.00 ,1671190347813390.00 ,1671190347813390.00 ,
1208,1,1,1852,-44,182,1671190347819380.00 ,1671190347819380.00 ,1671190347819380.00 ,
1107,1,1,316,-55,169,1671190347820490.00 ,1671190347820490.00 ,1671190347820490.00 ,
1208,2,1,3412,-48,52,1671190347831230.00 ,1671190347831230.00 ,1671190347831230.00 ,
1107,2,1,120,-57,195,1671190347833160.00 ,1671190347833160.00 ,1671190347833160.00 ,
1208,2,1,3400,-49,130,1671190347835780.00 ,1671190347835780.00 ,1671190347835780.00 ,
1107,2,1,156,-57,0,1671190347838610.00 ,1671190347838610.00 ,1671190347838610.00 ,
1208,1,1,1864,-44,234,1671190347862910.00 ,1671190347862910.00 ,1671190347862910.00 ,
1107,1,1,316,-55,143,1671190347864650.00 ,1671190347864650.00 ,1671190347864650.00 ,
1208,1,1,1884,-43,26,1671190347871450.00 ,1671190347871450.00 ,1671190347871450.00 ,
1107,1,1,308,-55,195,1671190347873200.00 ,1671190347873200.00 ,1671190347873200.00 ,
1208,2,1,3424,-49,0,1671190347884430.00 ,1671190347884430.00 ,1671190347884430.00 ,
1107,2,1,132,-57,247,1671190347885630.00 ,1671190347885630.00 ,1671190347885630.00 ,
1107,2,1,120,-57,195,1671190347889600.00 ,1671190347889600.00 ,1671190347889600.00 ,
1208,2,1,3412,-48,52,1671190347890700.00 ,1671190347890700.00 ,1671190347890700.00 ,
1208,1,1,1892,-44,-52,1671190347916040.00 ,1671190347916040.00 ,1671190347916040.00 ,
1107,1,1,360,-55,-533,1671190347917620.00 ,1671190347917620.00 ,1671190347917620.00 ,
1208,1,1,1856,-44,182,1671190347925010.00 ,1671190347925010.00 ,1671190347925010.00 ,
1107,1,1,320,-55,169,1671190347926570.00 ,1671190347926570.00 ,1671190347926570.00 ,
1208,2,1,3392,-49,156,1671190347937050.00 ,1671190347937050.00 ,1671190347937050.00 ,
1107,2,1,136,-57,52,1671190347938160.00 ,1671190347938160.00 ,1671190347938160.00 ,
1107,2,1,132,-57,221,1671190347944600.00 ,1671190347944600.00 ,1671190347944600.00 ,
1208,2,1,3416,-49,156,1671190347945750.00 ,1671190347945750.00 ,1671190347945750.00 ,
1208,1,1,1880,-44,52,1671190347968970.00 ,1671190347968970.00 ,1671190347968970.00 ,
1107,1,1,316,-55,117,1671190347971700.00 ,1671190347971700.00 ,1671190347971700.00 ,
1208,1,1,1856,-44,156,1671190347977300.00 ,1671190347977300.00 ,1671190347977300.00 ,
1107,1,1,332,-55,364,1671190347980930.00 ,1671190347980930.00 ,1671190347980930.00 ,
1107,2,1,140,-57,195,1671190347995710.00 ,1671190347995710.00 ,1671190347995710.00 ,
1208,2,1,3408,-49,26,1671190347996880.00 ,1671190347996880.00 ,1671190347996880.00 ,
1107,2,1,156,-57,26,1671190348004080.00 ,1671190348004080.00 ,1671190348004080.00 ,
1208,2,1,3408,-49,104,1671190348005170.00 ,1671190348005170.00 ,1671190348005170.00 ,
1107,1,1,316,-55,221,1671190348028910.00 ,1671190348028910.00 ,1671190348028910.00 ,
1208,1,1,1872,-44,104,1671190348030870.00 ,1671190348030870.00 ,1671190348030870.00 ,
1208,1,1,1868,-44,130,1671190348035510.00 ,1671190348035510.00 ,1671190348035510.00 ,
1107,1,1,344,-55,0,1671190348036640.00 ,1671190348036640.00 ,1671190348036640.00 ,
1208,2,1,3400,-49,130,1671190348048780.00 ,1671190348048780.00 ,1671190348048780.00 ,
1107,2,1,144,-57,169,1671190348049840.00 ,1671190348049840.00 ,1671190348049840.00 ,
1107,2,1,116,-57,117,1671190348054450.00 ,1671190348054450.00 ,1671190348054450.00 ,
1208,2,1,3412,-49,-52,1671190348055830.00 ,1671190348055830.00 ,1671190348055830.00 ,
1208,1,1,1860,-44,156,1671190348081180.00 ,1671190348081180.00 ,1671190348081180.00 ,
1107,1,1,352,-55,-52,1671190348082930.00 ,1671190348082930.00 ,1671190348082930.00 ,
1208,1,1,1784,-44,624,1671190348091280.00 ,1671190348091280.00 ,1671190348091280.00 ,
1208,2,1,3404,-49,156,1671190348101560.00 ,1671190348101560.00 ,1671190348101560.00 ,
1107,2,1,132,-57,221,1671190348103150.00 ,1671190348103150.00 ,1671190348103150.00 ,
1107,2,1,128,-57,273,1671190348108690.00 ,1671190348108690.00 ,1671190348108690.00 ,
1208,2,1,3412,-49,104,1671190348110150.00 ,1671190348110150.00 ,1671190348110150.00 ,
1208,1,1,1884,-44,52,1671190348134060.00 ,1671190348134060.00 ,1671190348134060.00 ,
1107,1,1,324,-55,143,1671190348135390.00 ,1671190348135390.00 ,1671190348135390.00 ,
