1208,1,1,1524,-44,-26,1671111089726030.00 ,1671111089726030.00 ,1671111089726030.00 ,
1107,1,1,3956,-55,143,1671111089727680.00 ,1671111089727680.00 ,1671111089727680.00 ,
1107,1,1,4088,-54,1171,1671111089734530.00 ,1671111089734530.00 ,1671111089734530.00 ,
1208,1,1,1380,-44,781,1671111089735610.00 ,1671111089735610.00 ,1671111089735610.00 ,
1107,2,1,248,-57,169,1671111089746320.00 ,1671111089746320.00 ,1671111089746320.00 ,
1208,2,1,3328,-49,130,1671111089748050.00 ,1671111089748050.00 ,1671111089748050.00 ,
1208,2,1,3316,-49,208,1671111089753170.00 ,1671111089753170.00 ,1671111089753170.00 ,
1107,2,1,268,-57,117,1671111089754640.00 ,1671111089754640.00 ,1671111089754640.00 ,
1107,1,1,3984,-55,143,1671111089778050.00 ,1671111089778050.00 ,1671111089778050.00 ,
1208,1,1,1528,-44,52,1671111089779250.00 ,1671111089779250.00 ,1671111089779250.00 ,
1107,1,1,3984,-55,78,1671111089783430.00 ,1671111089783430.00 ,1671111089783430.00 ,
1208,1,1,1524,-44,52,1671111089785150.00 ,1671111089785150.00 ,1671111089785150.00 ,
1208,2,1,3328,-49,130,1671111089798570.00 ,1671111089798570.00 ,1671111089798570.00 ,
1107,2,1,248,-57,247,1671111089800790.00 ,1671111089800790.00 ,1671111089800790.00 ,
1107,2,1,244,-57,364,1671111089807330.00 ,1671111089807330.00 ,1671111089807330.00 ,
1208,2,1,3320,-49,182,1671111089808690.00 ,1671111089808690.00 ,1671111089808690.00 ,
1208,1,1,1544,-45,-52,1671111089832840.00 ,1671111089832840.00 ,1671111089832840.00 ,
1107,1,1,3984,-55,169,1671111089834800.00 ,1671111089834800.00 ,1671111089834800.00 ,
1107,1,1,3984,-55,117,1671111089838760.00 ,1671111089838760.00 ,1671111089838760.00 ,
1208,1,1,1540,-44,-26,1671111089841190.00 ,1671111089841190.00 ,1671111089841190.00 ,
1208,2,1,3332,-49,104,1671111089855310.00 ,1671111089855310.00 ,1671111089855310.00 ,
1107,2,1,280,-57,52,1671111089857450.00 ,1671111089857450.00 ,1671111089857450.00 ,
1208,2,1,3328,-49,156,1671111089862620.00 ,1671111089862620.00 ,1671111089862620.00 ,
1107,2,1,264,-57,195,1671111089864280.00 ,1671111089864280.00 ,1671111089864280.00 ,
1208,1,1,1532,-45,78,1671111089887120.00 ,1671111089887120.00 ,1671111089887120.00 ,
1107,1,1,3996,-55,416,1671111089888620.00 ,1671111089888620.00 ,1671111089888620.00 ,
1208,1,1,1536,-45,-26,1671111089894280.00 ,1671111089894280.00 ,1671111089894280.00 ,
1107,1,1,3976,-55,416,1671111089895370.00 ,1671111089895370.00 ,1671111089895370.00 ,
1208,2,1,3336,-49,104,1671111089910970.00 ,1671111089910970.00 ,1671111089910970.00 ,
1107,2,1,288,-57,-26,1671111089913780.00 ,1671111089913780.00 ,1671111089913780.00 ,
1107,2,1,212,-57,911,1671111089917100.00 ,1671111089917100.00 ,1671111089917100.00 ,
1208,2,1,3344,-49,78,1671111089919050.00 ,1671111089919050.00 ,1671111089919050.00 ,
1208,1,1,1536,-45,78,1671111089942750.00 ,1671111089942750.00 ,1671111089942750.00 ,
1107,1,1,3988,-55,638,1671111089944690.00 ,1671111089944690.00 ,1671111089944690.00 ,
1208,1,1,1528,-44,130,1671111089948210.00 ,1671111089948210.00 ,1671111089948210.00 ,
1107,1,1,3996,-55,195,1671111089950160.00 ,1671111089950160.00 ,1671111089950160.00 ,
1208,2,1,3328,-49,208,1671111089964620.00 ,1671111089964620.00 ,1671111089964620.00 ,
1107,2,1,296,-57,-52,1671111089965700.00 ,1671111089965700.00 ,1671111089965700.00 ,
1107,2,1,272,-57,78,1671111089971040.00 ,1671111089971040.00 ,1671111089971040.00 ,
1208,2,1,3336,-49,182,1671111089973250.00 ,1671111089973250.00 ,1671111089973250.00 ,
1208,1,1,1536,-44,52,1671111089997290.00 ,1671111089997290.00 ,1671111089997290.00 ,
1107,1,1,3972,-55,273,1671111089999850.00 ,1671111089999850.00 ,1671111089999850.00 ,
1208,1,1,1544,-45,26,1671111090003630.00 ,1671111090003630.00 ,1671111090003630.00 ,
1107,1,1,4012,-55,0,1671111090005140.00 ,1671111090005140.00 ,1671111090005140.00 ,
1208,2,1,3344,-49,78,1671111090017600.00 ,1671111090017600.00 ,1671111090017600.00 ,
1107,2,1,248,-57,273,1671111090019880.00 ,1671111090019880.00 ,1671111090019880.00 ,
1208,2,1,3328,-49,156,1671111090023910.00 ,1671111090023910.00 ,1671111090023910.00 ,
1107,2,1,280,-57,195,1671111090025190.00 ,1671111090025190.00 ,1671111090025190.00 ,
1107,1,1,3980,-55,195,1671111090048440.00 ,1671111090048440.00 ,1671111090048440.00 ,
1208,1,1,1544,-44,-52,1671111090049540.00 ,1671111090049540.00 ,1671111090049540.00 ,
1208,1,1,1536,-45,52,1671111090055640.00 ,1671111090055640.00 ,1671111090055640.00 ,
1107,1,1,3972,-55,247,1671111090058190.00 ,1671111090058190.00 ,1671111090058190.00 ,
1107,2,1,244,-57,338,1671111090069480.00 ,1671111090069480.00 ,1671111090069480.00 ,
1208,2,1,3340,-49,104,1671111090070980.00 ,1671111090070980.00 ,1671111090070980.00 ,
1107,2,1,264,-57,299,1671111090075490.00 ,1671111090075490.00 ,1671111090075490.00 ,
1208,2,1,3344,-49,26,1671111090077770.00 ,1671111090077770.00 ,1671111090077770.00 ,
1208,1,1,1500,-44,78,1671111090101860.00 ,1671111090101860.00 ,1671111090101860.00 ,
