1107,1,1,2204,-60,-78,1671083548666260.00 ,1671083548666260.00 ,1671083548666260.00 ,,
1208,1,1,208,-48,104,1671083548668430.00 ,1671083548668430.00 ,1671083548668430.00 ,,
1107,1,1,2180,-60,390,1671083548671570.00 ,1671083548671570.00 ,1671083548671570.00 ,,
1208,1,1,204,-48,104,1671083548673300.00 ,1671083548673300.00 ,1671083548673300.00 ,,
1107,2,1,272,-56,143,1671083548685340.00 ,1671083548685340.00 ,1671083548685340.00 ,,
1208,2,1,3464,-49,130,1671083548687900.00 ,1671083548687900.00 ,1671083548687900.00 ,,
1107,2,1,252,-56,195,1671083548691860.00 ,1671083548691860.00 ,1671083548691860.00 ,,
1208,2,1,3464,-49,130,1671083548693230.00 ,1671083548693230.00 ,1671083548693230.00 ,,
1208,1,1,200,-48,182,1671083548717510.00 ,1671083548717510.00 ,1671083548717510.00 ,,
1107,1,1,2192,-60,78,1671083548719460.00 ,1671083548719460.00 ,1671083548719460.00 ,,
1208,1,1,184,-48,312,1671083548724340.00 ,1671083548724340.00 ,1671083548724340.00 ,,
1107,2,1,260,-56,247,1671083548735850.00 ,1671083548735850.00 ,1671083548735850.00 ,,
1208,2,1,3448,-49,182,1671083548737200.00 ,1671083548737200.00 ,1671083548737200.00 ,,
1208,2,1,3468,-49,26,1671083548741280.00 ,1671083548741280.00 ,1671083548741280.00 ,,
1107,2,1,284,-56,52,1671083548742710.00 ,1671083548742710.00 ,1671083548742710.00 ,,
1107,1,1,2180,-59,169,1671083548766330.00 ,1671083548766330.00 ,1671083548766330.00 ,,
1208,1,1,224,-48,-52,1671083548768760.00 ,1671083548768760.00 ,1671083548768760.00 ,,
1208,1,1,196,-48,234,1671083548772560.00 ,1671083548772560.00 ,1671083548772560.00 ,,
1107,1,1,2152,-60,1080,1671083548773650.00 ,1671083548773650.00 ,1671083548773650.00 ,,
1107,2,1,264,-56,247,1671083548787180.00 ,1671083548787180.00 ,1671083548787180.00 ,,
1208,2,1,3456,-48,104,1671083548788290.00 ,1671083548788290.00 ,1671083548788290.00 ,,
1208,2,1,3448,-49,156,1671083548792160.00 ,1671083548792160.00 ,1671083548792160.00 ,,
1107,2,1,268,-56,169,1671083548794680.00 ,1671083548794680.00 ,1671083548794680.00 ,,
1208,1,1,212,-48,52,1671083548818190.00 ,1671083548818190.00 ,1671083548818190.00 ,,
1107,1,1,2176,-59,0,1671083548822880.00 ,1671083548822880.00 ,1671083548822880.00 ,,
1208,1,1,212,-48,52,1671083548828030.00 ,1671083548828030.00 ,1671083548828030.00 ,,
1107,1,1,2156,-59,442,1671083548829070.00 ,1671083548829070.00 ,1671083548829070.00 ,,
1107,2,1,252,-56,247,1671083548839330.00 ,1671083548839330.00 ,1671083548839330.00 ,,
1208,2,1,3456,-48,78,1671083548841800.00 ,1671083548841800.00 ,1671083548841800.00 ,,
1208,2,1,3460,-48,104,1671083548845350.00 ,1671083548845350.00 ,1671083548845350.00 ,,
1107,2,1,276,-56,247,1671083548847800.00 ,1671083548847800.00 ,1671083548847800.00 ,,
1107,1,1,2192,-60,416,1671083548871520.00 ,1671083548871520.00 ,1671083548871520.00 ,,
1208,1,1,196,-48,78,1671083548874110.00 ,1671083548874110.00 ,1671083548874110.00 ,,
1107,1,1,2168,-60,195,1671083548878980.00 ,1671083548878980.00 ,1671083548878980.00 ,,
1208,1,1,208,-48,0,1671083548881080.00 ,1671083548881080.00 ,1671083548881080.00 ,,
1208,2,1,3468,-48,52,1671083548892010.00 ,1671083548892010.00 ,1671083548892010.00 ,,
1107,2,1,276,-56,390,1671083548893110.00 ,1671083548893110.00 ,1671083548893110.00 ,,
1208,2,1,3440,-49,208,1671083548897170.00 ,1671083548897170.00 ,1671083548897170.00 ,,
1107,2,1,232,-56,416,1671083548899110.00 ,1671083548899110.00 ,1671083548899110.00 ,,
1208,1,1,196,-48,78,1671083548922290.00 ,1671083548922290.00 ,1671083548922290.00 ,,
1107,1,1,2208,-60,26,1671083548924200.00 ,1671083548924200.00 ,1671083548924200.00 ,,
1208,1,1,192,-48,130,1671083548932700.00 ,1671083548932700.00 ,1671083548932700.00 ,,
