1107,1,1,704,-66,169,1670846956255770.00 ,1670846956255770.00 ,1670846956255770.00 
1208,1,1,3632,-58,-208,1670846956257820.00 ,1670846956257820.00 ,1670846956257820.00 
1208,1,1,3616,-58,-26,1670846956262750.00 ,1670846956262750.00 ,1670846956262750.00 
1107,1,1,704,-66,117,1670846956264360.00 ,1670846956264360.00 ,1670846956264360.00 
1107,2,1,48,-56,117,1670846956274540.00 ,1670846956274540.00 ,1670846956274540.00 
1208,2,1,3524,-51,52,1670846956277110.00 ,1670846956277110.00 ,1670846956277110.00 
1107,2,1,40,-56,52,1670846956282230.00 ,1670846956282230.00 ,1670846956282230.00 
1208,2,1,3524,-51,52,1670846956283960.00 ,1670846956283960.00 ,1670846956283960.00 
1208,1,1,3636,-58,-156,1670846956309220.00 ,1670846956309220.00 ,1670846956309220.00 
1107,1,1,660,-65,299,1670846956311460.00 ,1670846956311460.00 ,1670846956311460.00 
1208,1,1,3624,-58,-52,1670846956318500.00 ,1670846956318500.00 ,1670846956318500.00 
1107,1,1,740,-66,78,1670846956319670.00 ,1670846956319670.00 ,1670846956319670.00 
1208,2,1,3540,-51,-26,1670846956332550.00 ,1670846956332550.00 ,1670846956332550.00 
1107,2,1,24,-56,169,1670846956333610.00 ,1670846956333610.00 ,1670846956333610.00 
1208,2,1,3520,-51,52,1670846956337640.00 ,1670846956337640.00 ,1670846956337640.00 
1107,2,1,68,-56,78,1670846956339790.00 ,1670846956339790.00 ,1670846956339790.00 
1208,1,1,3608,-58,0,1670846956363300.00 ,1670846956363300.00 ,1670846956363300.00 
1107,1,1,720,-66,0,1670846956364630.00 ,1670846956364630.00 ,1670846956364630.00 
1107,1,1,696,-67,-468,1670846956370230.00 ,1670846956370230.00 ,1670846956370230.00 
1208,1,1,3552,-58,468,1670846956372240.00 ,1670846956372240.00 ,1670846956372240.00 
1107,2,1,68,-56,78,1670846956382950.00 ,1670846956382950.00 ,1670846956382950.00 
1208,2,1,3520,-51,130,1670846956384060.00 ,1670846956384060.00 ,1670846956384060.00 
1208,2,1,3496,-51,286,1670846956389230.00 ,1670846956389230.00 ,1670846956389230.00 
1107,2,1,44,-56,273,1670846956392280.00 ,1670846956392280.00 ,1670846956392280.00 
1107,1,1,696,-66,468,1670846956414780.00 ,1670846956414780.00 ,1670846956414780.00 
1208,1,1,3612,-58,52,1670846956416180.00 ,1670846956416180.00 ,1670846956416180.00 
1208,1,1,3700,-58,-598,1670846956422390.00 ,1670846956422390.00 ,1670846956422390.00 
1107,1,1,628,-65,533,1670846956423430.00 ,1670846956423430.00 ,1670846956423430.00 
1208,2,1,3516,-51,26,1670846956434690.00 ,1670846956434690.00 ,1670846956434690.00 
1107,2,1,52,-56,26,1670846956436370.00 ,1670846956436370.00 ,1670846956436370.00 
1208,2,1,3528,-51,52,1670846956441480.00 ,1670846956441480.00 ,1670846956441480.00 
1107,2,1,72,-56,-117,1670846956443460.00 ,1670846956443460.00 ,1670846956443460.00 
1208,1,1,3652,-58,-156,1670846956467490.00 ,1670846956467490.00 ,1670846956467490.00 
1107,1,1,720,-66,143,1670846956468930.00 ,1670846956468930.00 ,1670846956468930.00 
1208,1,1,3664,-58,-260,1670846956472670.00 ,1670846956472670.00 ,1670846956472670.00 
1107,1,1,740,-66,-247,1670846956474630.00 ,1670846956474630.00 ,1670846956474630.00 
1208,2,1,3520,-51,104,1670846956485640.00 ,1670846956485640.00 ,1670846956485640.00 
1107,2,1,40,-56,273,1670846956486980.00 ,1670846956486980.00 ,1670846956486980.00 
1208,2,1,3532,-51,26,1670846956493210.00 ,1670846956493210.00 ,1670846956493210.00 
1107,2,1,60,-56,0,1670846956495210.00 ,1670846956495210.00 ,1670846956495210.00 
1107,1,1,736,-66,-143,1670846956520150.00 ,1670846956520150.00 ,1670846956520150.00 
1208,1,1,3612,-58,-104,1670846956521680.00 ,1670846956521680.00 ,1670846956521680.00 
1208,1,1,3620,-59,0,1670846956526900.00 ,1670846956526900.00 ,1670846956526900.00 
1107,1,1,804,-66,-468,1670846956529720.00 ,1670846956529720.00 ,1670846956529720.00 
1107,2,1,60,-56,52,1670846956539760.00 ,1670846956539760.00 ,1670846956539760.00 
1208,2,1,3524,-51,52,1670846956541670.00 ,1670846956541670.00 ,1670846956541670.00 
1107,2,1,56,-56,26,1670846956545180.00 ,1670846956545180.00 ,1670846956545180.00 
1208,2,1,3512,-51,156,1670846956546750.00 ,1670846956546750.00 ,1670846956546750.00 
1208,1,1,3628,-58,0,1670846956573330.00 ,1670846956573330.00 ,1670846956573330.00 
1107,1,1,712,-66,78,1670846956575050.00 ,1670846956575050.00 ,1670846956575050.00 
1208,1,1,3592,-58,156,1670846956577950.00 ,1670846956577950.00 ,1670846956577950.00 
1107,1,1,716,-65,-195,1670846956579030.00 ,1670846956579030.00 ,1670846956579030.00 
1208,2,1,3524,-51,52,1670846956591810.00 ,1670846956591810.00 ,1670846956591810.00 
1107,2,1,32,-56,247,1670846956593490.00 ,1670846956593490.00 ,1670846956593490.00 
1208,2,1,3532,-51,26,1670846956598580.00 ,1670846956598580.00 ,1670846956598580.00 
1107,2,1,48,-56,169,1670846956600040.00 ,1670846956600040.00 ,1670846956600040.00 
1107,1,1,736,-65,52,1670846956623840.00 ,1670846956623840.00 ,1670846956623840.00 
1208,1,1,3656,-58,-260,1670846956626010.00 ,1670846956626010.00 ,1670846956626010.00 
1208,1,1,3588,-58,260,1670846956629750.00 ,1670846956629750.00 ,1670846956629750.00 
