1208,1,1,1504,-44,182,1671113213285840.00 ,1671113213285840.00 ,1671113213285840.00 ,
1107,1,1,4032,-53,-143,1671113213287220.00 ,1671113213287220.00 ,1671113213287220.00 ,
1208,1,1,1508,-44,0,1671113213292830.00 ,1671113213292830.00 ,1671113213292830.00 ,
1107,1,1,4004,-56,26,1671113213296030.00 ,1671113213296030.00 ,1671113213296030.00 ,
1107,2,1,172,-57,364,1671113213310490.00 ,1671113213310490.00 ,1671113213310490.00 ,
1208,2,1,3380,-49,104,1671113213312090.00 ,1671113213312090.00 ,1671113213312090.00 ,
1208,2,1,3372,-49,78,1671113213317180.00 ,1671113213317180.00 ,1671113213317180.00 ,
1107,2,1,204,-57,195,1671113213319600.00 ,1671113213319600.00 ,1671113213319600.00 ,
1208,1,1,1492,-45,78,1671113213344400.00 ,1671113213344400.00 ,1671113213344400.00 ,
1107,1,1,3984,-52,638,1671113213345940.00 ,1671113213345940.00 ,1671113213345940.00 ,
1208,1,1,1548,-44,-182,1671113213350940.00 ,1671113213350940.00 ,1671113213350940.00 ,
1107,1,1,4000,-55,-442,1671113213354570.00 ,1671113213354570.00 ,1671113213354570.00 ,
1107,2,1,160,-57,364,1671113213364080.00 ,1671113213364080.00 ,1671113213364080.00 ,
1208,2,1,3380,-49,78,1671113213366620.00 ,1671113213366620.00 ,1671113213366620.00 ,
1208,2,1,3380,-49,104,1671113213370240.00 ,1671113213370240.00 ,1671113213370240.00 ,
1107,2,1,192,-57,273,1671113213371940.00 ,1671113213371940.00 ,1671113213371940.00 ,
1208,1,1,1516,-44,208,1671113213395870.00 ,1671113213395870.00 ,1671113213395870.00 ,
1107,1,1,4020,-55,52,1671113213400250.00 ,1671113213400250.00 ,1671113213400250.00 ,
1208,1,1,1508,-44,104,1671113213406020.00 ,1671113213406020.00 ,1671113213406020.00 ,
1107,1,1,3980,-52,247,1671113213407080.00 ,1671113213407080.00 ,1671113213407080.00 ,
1107,2,1,200,-57,78,1671113213420490.00 ,1671113213420490.00 ,1671113213420490.00 ,
1208,2,1,3380,-49,78,1671113213421630.00 ,1671113213421630.00 ,1671113213421630.00 ,
1208,2,1,3372,-49,208,1671113213427190.00 ,1671113213427190.00 ,1671113213427190.00 ,
1107,2,1,212,-57,195,1671113213428500.00 ,1671113213428500.00 ,1671113213428500.00 ,
1208,1,1,1532,-44,0,1671113213453340.00 ,1671113213453340.00 ,1671113213453340.00 ,
1107,1,1,3968,-55,338,1671113213454860.00 ,1671113213454860.00 ,1671113213454860.00 ,
1208,1,1,1476,-44,390,1671113213460540.00 ,1671113213460540.00 ,1671113213460540.00 ,
1107,1,1,4016,-55,-1054,1671113213462460.00 ,1671113213462460.00 ,1671113213462460.00 ,
1107,2,1,216,-57,78,1671113213475070.00 ,1671113213475070.00 ,1671113213475070.00 ,
1208,2,1,3396,-49,52,1671113213476150.00 ,1671113213476150.00 ,1671113213476150.00 ,
1107,2,1,220,-57,-26,1671113213479930.00 ,1671113213479930.00 ,1671113213479930.00 ,
1208,2,1,3380,-49,182,1671113213481920.00 ,1671113213481920.00 ,1671113213481920.00 ,
1208,1,1,1480,-44,156,1671113213506210.00 ,1671113213506210.00 ,1671113213506210.00 ,
1107,1,1,4012,-55,273,1671113213510930.00 ,1671113213510930.00 ,1671113213510930.00 ,
1208,1,1,1512,-44,104,1671113213514920.00 ,1671113213514920.00 ,1671113213514920.00 ,
1107,1,1,4008,-52,-26,1671113213518520.00 ,1671113213518520.00 ,1671113213518520.00 ,
1107,2,1,192,-57,143,1671113213531880.00 ,1671113213531880.00 ,1671113213531880.00 ,
1208,2,1,3392,-49,52,1671113213534260.00 ,1671113213534260.00 ,1671113213534260.00 ,
1208,2,1,3388,-49,104,1671113213537640.00 ,1671113213537640.00 ,1671113213537640.00 ,
1107,2,1,208,-57,117,1671113213538730.00 ,1671113213538730.00 ,1671113213538730.00 ,
1208,1,1,1524,-44,-234,1671113213563540.00 ,1671113213563540.00 ,1671113213563540.00 ,
1107,1,1,4024,-55,950,1671113213569580.00 ,1671113213569580.00 ,1671113213569580.00 ,
1208,1,1,1512,-44,0,1671113213574960.00 ,1671113213574960.00 ,1671113213574960.00 ,
1107,1,1,3996,-55,1028,1671113213576270.00 ,1671113213576270.00 ,1671113213576270.00 ,
1208,2,1,3384,-49,156,1671113213587220.00 ,1671113213587220.00 ,1671113213587220.00 ,
1107,2,1,184,-57,338,1671113213588640.00 ,1671113213588640.00 ,1671113213588640.00 ,
1107,2,1,212,-57,143,1671113213592660.00 ,1671113213592660.00 ,1671113213592660.00 ,
1208,2,1,3396,-49,104,1671113213594420.00 ,1671113213594420.00 ,1671113213594420.00 ,
1208,1,1,1508,-44,-52,1671113213618380.00 ,1671113213618380.00 ,1671113213618380.00 ,
1107,1,1,4000,-55,299,1671113213619450.00 ,1671113213619450.00 ,1671113213619450.00 ,
1208,1,1,1688,-44,-1067,1671113213625180.00 ,1671113213625180.00 ,1671113213625180.00 ,
1107,1,1,4036,-56,26,1671113213626260.00 ,1671113213626260.00 ,1671113213626260.00 ,
1208,2,1,3392,-49,78,1671113213648500.00 ,1671113213648500.00 ,1671113213648500.00 ,
1107,2,1,200,-57,78,1671113213650490.00 ,1671113213650490.00 ,1671113213650490.00 ,
1208,2,1,3388,-49,130,1671113213653870.00 ,1671113213653870.00 ,1671113213653870.00 ,
1107,2,1,216,-57,52,1671113213655380.00 ,1671113213655380.00 ,1671113213655380.00 ,
1107,1,1,3996,-56,195,1671113213679500.00 ,1671113213679500.00 ,1671113213679500.00 ,
1208,1,1,1508,-44,78,1671113213681880.00 ,1671113213681880.00 ,1671113213681880.00 ,
