1208,1,1,908,-58,-26,1670898887995530.00 ,1670898887995530.00 ,1670898887995530.00 
1107,1,1,2808,-64,78,1670898887997740.00 ,1670898887997740.00 ,1670898887997740.00 
1208,1,1,880,-57,208,1670898888001550.00 ,1670898888001550.00 ,1670898888001550.00 
1107,1,1,2812,-63,52,1670898888003120.00 ,1670898888003120.00 ,1670898888003120.00 
1107,2,1,88,-56,0,1670898888015010.00 ,1670898888015010.00 ,1670898888015010.00 
1208,2,1,3432,-50,78,1670898888017810.00 ,1670898888017810.00 ,1670898888017810.00 
1208,2,1,3424,-50,130,1670898888020650.00 ,1670898888020650.00 ,1670898888020650.00 
1107,2,1,120,-57,-169,1670898888021730.00 ,1670898888021730.00 ,1670898888021730.00 
1107,1,1,2860,-63,-78,1670898888047250.00 ,1670898888047250.00 ,1670898888047250.00 
1208,1,1,884,-58,208,1670898888049180.00 ,1670898888049180.00 ,1670898888049180.00 
1208,1,1,888,-58,182,1670898888054330.00 ,1670898888054330.00 ,1670898888054330.00 
1107,1,1,2816,-64,299,1670898888056020.00 ,1670898888056020.00 ,1670898888056020.00 
1208,2,1,3436,-50,78,1670898888065560.00 ,1670898888065560.00 ,1670898888065560.00 
1107,2,1,88,-56,0,1670898888068340.00 ,1670898888068340.00 ,1670898888068340.00 
1208,2,1,3448,-50,0,1670898888071280.00 ,1670898888071280.00 ,1670898888071280.00 
1107,2,1,84,-56,26,1670898888074320.00 ,1670898888074320.00 ,1670898888074320.00 
1107,1,1,2816,-63,221,1670898888096770.00 ,1670898888096770.00 ,1670898888096770.00 
1208,1,1,928,-58,-156,1670898888097840.00 ,1670898888097840.00 ,1670898888097840.00 
1107,1,1,2784,-63,338,1670898888103410.00 ,1670898888103410.00 ,1670898888103410.00 
1208,1,1,904,-57,130,1670898888105400.00 ,1670898888105400.00 ,1670898888105400.00 
1208,2,1,3424,-50,130,1670898888116100.00 ,1670898888116100.00 ,1670898888116100.00 
1107,2,1,64,-56,390,1670898888118550.00 ,1670898888118550.00 ,1670898888118550.00 
1107,2,1,100,-56,-26,1670898888122710.00 ,1670898888122710.00 ,1670898888122710.00 
1208,2,1,3424,-50,156,1670898888124270.00 ,1670898888124270.00 ,1670898888124270.00 
1208,1,1,904,-58,78,1670898888150640.00 ,1670898888150640.00 ,1670898888150640.00 
1107,1,1,2752,-63,390,1670898888152310.00 ,1670898888152310.00 ,1670898888152310.00 
1208,1,1,916,-57,78,1670898888155190.00 ,1670898888155190.00 ,1670898888155190.00 
1107,1,1,2852,-64,-78,1670898888158030.00 ,1670898888158030.00 ,1670898888158030.00 
1208,2,1,3424,-50,130,1670898888167750.00 ,1670898888167750.00 ,1670898888167750.00 
1107,2,1,92,-56,-78,1670898888170380.00 ,1670898888170380.00 ,1670898888170380.00 
1107,2,1,108,-56,0,1670898888175050.00 ,1670898888175050.00 ,1670898888175050.00 
1208,2,1,3432,-50,130,1670898888177700.00 ,1670898888177700.00 ,1670898888177700.00 
1208,1,1,920,-58,52,1670898888200770.00 ,1670898888200770.00 ,1670898888200770.00 
1107,1,1,2868,-63,-169,1670898888202690.00 ,1670898888202690.00 ,1670898888202690.00 
1208,1,1,904,-57,156,1670898888206210.00 ,1670898888206210.00 ,1670898888206210.00 
1107,1,1,2796,-63,221,1670898888207800.00 ,1670898888207800.00 ,1670898888207800.00 
1107,2,1,56,-57,169,1670898888220910.00 ,1670898888220910.00 ,1670898888220910.00 
1208,2,1,3424,-50,156,1670898888222020.00 ,1670898888222020.00 ,1670898888222020.00 
1208,2,1,3428,-50,156,1670898888225770.00 ,1670898888225770.00 ,1670898888225770.00 
1107,2,1,88,-56,169,1670898888226860.00 ,1670898888226860.00 ,1670898888226860.00 
1208,1,1,904,-58,130,1670898888252360.00 ,1670898888252360.00 ,1670898888252360.00 
1107,1,1,2824,-63,-117,1670898888253460.00 ,1670898888253460.00 ,1670898888253460.00 
1107,1,1,2836,-64,0,1670898888258920.00 ,1670898888258920.00 ,1670898888258920.00 
1208,1,1,888,-58,182,1670898888260060.00 ,1670898888260060.00 ,1670898888260060.00 
1208,2,1,3436,-50,104,1670898888272150.00 ,1670898888272150.00 ,1670898888272150.00 
1107,2,1,96,-56,-26,1670898888274930.00 ,1670898888274930.00 ,1670898888274930.00 
1107,2,1,76,-57,299,1670898888278040.00 ,1670898888278040.00 ,1670898888278040.00 
1208,2,1,3428,-50,182,1670898888280280.00 ,1670898888280280.00 ,1670898888280280.00 
1107,1,1,2804,-64,143,1670898888304000.00 ,1670898888304000.00 ,1670898888304000.00 
1208,1,1,920,-57,-78,1670898888305480.00 ,1670898888305480.00 ,1670898888305480.00 
1107,1,1,2824,-63,0,1670898888310160.00 ,1670898888310160.00 ,1670898888310160.00 
1208,1,1,884,-58,78,1670898888311880.00 ,1670898888311880.00 ,1670898888311880.00 
1107,2,1,100,-56,-26,1670898888322070.00 ,1670898888322070.00 ,1670898888322070.00 
1208,2,1,3428,-50,208,1670898888323210.00 ,1670898888323210.00 ,1670898888323210.00 
1107,2,1,84,-56,117,1670898888329000.00 ,1670898888329000.00 ,1670898888329000.00 
1208,2,1,3436,-50,156,1670898888330330.00 ,1670898888330330.00 ,1670898888330330.00 
1107,1,1,2796,-63,273,1670898888357640.00 ,1670898888357640.00 ,1670898888357640.00 
1208,1,1,896,-58,26,1670898888359110.00 ,1670898888359110.00 ,1670898888359110.00 
1107,1,1,2792,-64,195,1670898888362890.00 ,1670898888362890.00 ,1670898888362890.00 
1208,1,1,900,-58,0,1670898888365340.00 ,1670898888365340.00 ,1670898888365340.00 
1208,2,1,3432,-50,156,1670898888375870.00 ,1670898888375870.00 ,1670898888375870.00 
1107,2,1,96,-56,52,1670898888377840.00 ,1670898888377840.00 ,1670898888377840.00 
1107,2,1,112,-56,-169,1670898888382360.00 ,1670898888382360.00 ,1670898888382360.00 
1208,2,1,3436,-50,130,1670898888383870.00 ,1670898888383870.00 ,1670898888383870.00 
1107,1,1,2884,-64,-273,1670898888407520.00 ,1670898888407520.00 ,1670898888407520.00 
1208,1,1,896,-58,52,1670898888408860.00 ,1670898888408860.00 ,1670898888408860.00 
1208,1,1,864,-58,338,1670898888414730.00 ,1670898888414730.00 ,1670898888414730.00 
1107,1,1,2808,-63,143,1670898888416180.00 ,1670898888416180.00 ,1670898888416180.00 
1208,2,1,3428,-50,182,1670898888428870.00 ,1670898888428870.00 ,1670898888428870.00 
1107,2,1,116,-56,-52,1670898888430950.00 ,1670898888430950.00 ,1670898888430950.00 
1208,2,1,3432,-50,156,1670898888434360.00 ,1670898888434360.00 ,1670898888434360.00 
1107,2,1,104,-56,-52,1670898888436040.00 ,1670898888436040.00 ,1670898888436040.00 
1208,1,1,908,-58,130,1670898888460260.00 ,1670898888460260.00 ,1670898888460260.00 
1107,1,1,2828,-64,52,1670898888461730.00 ,1670898888461730.00 ,1670898888461730.00 
1208,1,1,916,-58,-52,1670898888466620.00 ,1670898888466620.00 ,1670898888466620.00 
1107,1,1,2820,-64,117,1670898888467700.00 ,1670898888467700.00 ,1670898888467700.00 
1208,2,1,3432,-50,130,1670898888478410.00 ,1670898888478410.00 ,1670898888478410.00 
1107,2,1,108,-56,-78,1670898888480140.00 ,1670898888480140.00 ,1670898888480140.00 
1107,2,1,104,-56,26,1670898888484640.00 ,1670898888484640.00 ,1670898888484640.00 
1208,2,1,3432,-50,104,1670898888485690.00 ,1670898888485690.00 ,1670898888485690.00 
1208,1,1,900,-57,26,1670898888511180.00 ,1670898888511180.00 ,1670898888511180.00 
1107,1,1,2820,-63,143,1670898888512390.00 ,1670898888512390.00 ,1670898888512390.00 
1107,1,1,2872,-64,-143,1670898888517100.00 ,1670898888517100.00 ,1670898888517100.00 
1208,1,1,900,-58,104,1670898888518810.00 ,1670898888518810.00 ,1670898888518810.00 
1208,2,1,3420,-50,182,1670898888529090.00 ,1670898888529090.00 ,1670898888529090.00 
1107,2,1,104,-56,-26,1670898888531050.00 ,1670898888531050.00 ,1670898888531050.00 
1208,2,1,3436,-50,130,1670898888535840.00 ,1670898888535840.00 ,1670898888535840.00 
1107,2,1,108,-56,52,1670898888537890.00 ,1670898888537890.00 ,1670898888537890.00 
1107,1,1,2836,-64,0,1670898888561010.00 ,1670898888561010.00 ,1670898888561010.00 
1208,1,1,904,-58,130,1670898888563020.00 ,1670898888563020.00 ,1670898888563020.00 
1208,1,1,908,-58,104,1670898888567700.00 ,1670898888567700.00 ,1670898888567700.00 
1107,1,1,2860,-63,-143,1670898888569660.00 ,1670898888569660.00 ,1670898888569660.00 
1107,2,1,104,-57,-117,1670898888579490.00 ,1670898888579490.00 ,1670898888579490.00 
1208,2,1,3432,-50,104,1670898888582280.00 ,1670898888582280.00 ,1670898888582280.00 
1107,2,1,100,-56,-52,1670898888586310.00 ,1670898888586310.00 ,1670898888586310.00 
1208,2,1,3432,-50,156,1670898888587650.00 ,1670898888587650.00 ,1670898888587650.00 
1208,1,1,916,-58,-26,1670898888611370.00 ,1670898888611370.00 ,1670898888611370.00 
1107,1,1,2844,-64,-143,1670898888612580.00 ,1670898888612580.00 ,1670898888612580.00 
1107,1,1,2780,-63,299,1670898888618260.00 ,1670898888618260.00 ,1670898888618260.00 
1208,1,1,892,-57,130,1670898888619980.00 ,1670898888619980.00 ,1670898888619980.00 
1208,2,1,3432,-50,156,1670898888631310.00 ,1670898888631310.00 ,1670898888631310.00 
1107,2,1,92,-56,-26,1670898888632770.00 ,1670898888632770.00 ,1670898888632770.00 
1107,2,1,80,-56,221,1670898888636430.00 ,1670898888636430.00 ,1670898888636430.00 
