1107,1,1,3928,-62,52,1670994403646600.00 ,1670994403646600.00 ,1670994403646600.00 ,
1208,1,1,2440,-52,26,1670994403647720.00 ,1670994403647720.00 ,1670994403647720.00 ,
1208,1,1,2448,-52,-52,1670994403652000.00 ,1670994403652000.00 ,1670994403652000.00 ,
1107,1,1,3912,-62,143,1670994403653690.00 ,1670994403653690.00 ,1670994403653690.00 ,
1208,2,1,3432,-47,234,1670994403670360.00 ,1670994403670360.00 ,1670994403670360.00 ,
1107,2,1,88,-56,221,1670994403672050.00 ,1670994403672050.00 ,1670994403672050.00 ,
1107,2,1,104,-56,143,1670994403676280.00 ,1670994403676280.00 ,1670994403676280.00 ,
1208,2,1,3432,-47,234,1670994403678030.00 ,1670994403678030.00 ,1670994403678030.00 ,
1208,1,1,2464,-53,-130,1670994403702800.00 ,1670994403702800.00 ,1670994403702800.00 ,
1107,1,1,3916,-62,117,1670994403704770.00 ,1670994403704770.00 ,1670994403704770.00 ,
1208,1,1,2440,-53,26,1670994403707940.00 ,1670994403707940.00 ,1670994403707940.00 ,
1107,1,1,3932,-63,-221,1670994403709890.00 ,1670994403709890.00 ,1670994403709890.00 ,
1208,2,1,3428,-47,260,1670994403720830.00 ,1670994403720830.00 ,1670994403720830.00 ,
1107,2,1,92,-56,221,1670994403721840.00 ,1670994403721840.00 ,1670994403721840.00 ,
1107,2,1,96,-55,221,1670994403727660.00 ,1670994403727660.00 ,1670994403727660.00 ,
1208,2,1,3448,-47,156,1670994403729140.00 ,1670994403729140.00 ,1670994403729140.00 ,
1208,1,1,2432,-52,182,1670994403755460.00 ,1670994403755460.00 ,1670994403755460.00 ,
1107,1,1,4008,-63,-494,1670994403756760.00 ,1670994403756760.00 ,1670994403756760.00 ,
1208,1,1,2456,-52,26,1670994403761190.00 ,1670994403761190.00 ,1670994403761190.00 ,
1107,1,1,3976,-63,-273,1670994403762290.00 ,1670994403762290.00 ,1670994403762290.00 ,
1107,2,1,104,-56,195,1670994403773450.00 ,1670994403773450.00 ,1670994403773450.00 ,
1208,2,1,3444,-47,156,1670994403774730.00 ,1670994403774730.00 ,1670994403774730.00 ,
1208,2,1,3440,-47,208,1670994403779050.00 ,1670994403779050.00 ,1670994403779050.00 ,
1107,2,1,96,-56,247,1670994403781230.00 ,1670994403781230.00 ,1670994403781230.00 ,
1208,1,1,2448,-53,52,1670994403805200.00 ,1670994403805200.00 ,1670994403805200.00 ,
1107,1,1,3956,-62,52,1670994403806890.00 ,1670994403806890.00 ,1670994403806890.00 ,
1107,1,1,3940,-63,-26,1670994403810420.00 ,1670994403810420.00 ,1670994403810420.00 ,
1208,1,1,2452,-53,-78,1670994403811720.00 ,1670994403811720.00 ,1670994403811720.00 ,
1107,2,1,88,-56,338,1670994403823960.00 ,1670994403823960.00 ,1670994403823960.00 ,
1208,2,1,3432,-47,234,1670994403825060.00 ,1670994403825060.00 ,1670994403825060.00 ,
1208,2,1,3424,-47,338,1670994403830660.00 ,1670994403830660.00 ,1670994403830660.00 ,
1107,2,1,52,-55,468,1670994403831720.00 ,1670994403831720.00 ,1670994403831720.00 ,
1208,1,1,2424,-53,0,1670994403857880.00 ,1670994403857880.00 ,1670994403857880.00 ,
1107,1,1,3896,-63,442,1670994403860130.00 ,1670994403860130.00 ,1670994403860130.00 ,
1208,1,1,2460,-53,-52,1670994403863320.00 ,1670994403863320.00 ,1670994403863320.00 ,
1107,1,1,3852,-63,442,1670994403865050.00 ,1670994403865050.00 ,1670994403865050.00 ,
1107,2,1,100,-56,273,1670994403875700.00 ,1670994403875700.00 ,1670994403875700.00 ,
1208,2,1,3452,-47,130,1670994403877670.00 ,1670994403877670.00 ,1670994403877670.00 ,
1107,2,1,116,-56,247,1670994403881720.00 ,1670994403881720.00 ,1670994403881720.00 ,
1208,2,1,3444,-47,182,1670994403884510.00 ,1670994403884510.00 ,1670994403884510.00 ,
1208,1,1,2436,-53,156,1670994403906890.00 ,1670994403906890.00 ,1670994403906890.00 ,
1107,1,1,3940,-63,338,1670994403909910.00 ,1670994403909910.00 ,1670994403909910.00 ,
1208,1,1,2448,-53,26,1670994403914180.00 ,1670994403914180.00 ,1670994403914180.00 ,
1107,1,1,3968,-63,-78,1670994403915580.00 ,1670994403915580.00 ,1670994403915580.00 ,
1107,2,1,108,-56,169,1670994403925270.00 ,1670994403925270.00 ,1670994403925270.00 ,
1208,2,1,3440,-47,260,1670994403926840.00 ,1670994403926840.00 ,1670994403926840.00 ,
1208,2,1,3416,-47,364,1670994403933550.00 ,1670994403933550.00 ,1670994403933550.00 ,
1107,2,1,96,-56,78,1670994403935230.00 ,1670994403935230.00 ,1670994403935230.00 ,
1107,1,1,3908,-62,221,1670994403957570.00 ,1670994403957570.00 ,1670994403957570.00 ,
1208,1,1,2460,-52,-26,1670994403958960.00 ,1670994403958960.00 ,1670994403958960.00 ,
1107,1,1,3956,-63,0,1670994403964340.00 ,1670994403964340.00 ,1670994403964340.00 ,
